distancia;desnivel;velocidad;corredor;equipo;uci;tiempo;puesto;edad;anio;carrera;etapa;ganador;fecha;categoria;nombre_carr;Coef;cronoescalada;prologo;minutos;segundos;minutos_decimales;rating_carrera;color_carrera
9.3;8;48.805;amador andrey;Movistar Team;0;0:53;45;24;2011;Tirreno-Adriatico;7;52.891;2011-03-15;1;Tirreno-Adriatico;0.489;No;No;11.0;26.0;11.43;58;#FFA500
9.3;8;48.734;poels wout;Vacansoleil - DCM;0;0:54;48;23;2011;Tirreno-Adriatico;7;52.891;2011-03-15;1;Tirreno-Adriatico;0.454;No;No;11.0;27.0;11.45;57;#FFA500
9.3;8;48.522;izagirre ion;Euskaltel - Euskadi;0;0:57;56;22;2011;Tirreno-Adriatico;7;52.891;2011-03-15;1;Tirreno-Adriatico;0.347;No;No;11.0;30.0;11.5;55;#FFA500
9.3;8;48.173;caruso damiano;Liquigas - Cannondale;0;1:02;63;23;2011;Tirreno-Adriatico;7;52.891;2011-03-15;1;Tirreno-Adriatico;0.173;No;No;11.0;35.0;11.58;52;#FFA500
9.3;8;47.897;konovalovas ignatas;Movistar Team;0;1:06;70;25;2011;Tirreno-Adriatico;7;52.891;2011-03-15;1;Tirreno-Adriatico;0.034;No;No;11.0;39.0;11.65;50;#FFA500
9.3;8;50.881;castroviejo jonathan;Euskaltel - Euskadi;0;0:25;8;23;2011;Tirreno-Adriatico;7;52.891;2011-03-15;1;Tirreno-Adriatico;1.529;No;No;10.0;58.0;10.97;75;#ADFF2F
9.3;8;50.727;gesink robert;Rabobank Cycling Team;0;0:27;9;24;2011;Tirreno-Adriatico;7;52.891;2011-03-15;1;Tirreno-Adriatico;1.452;No;No;11.0;0.0;11.0;73;#ADFF2F
16.4;317;45.556;lutsenko alexey;Astana - Premier Tech;60;0:21:36;1;28;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;2.01;No;No;21.0;36.0;21.6;83;#008000
16.4;317;44.761;thomas geraint;INEOS Grenadiers;0;0:23;10;35;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.55;No;No;21.0;59.0;21.98;75;#ADFF2F
16.4;317;40.915;colleoni kevin;Team BikeExchange;0;2:27;102;21;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.675;No;No;24.0;3.0;24.05;38;#FF0000
16.4;317;40.886;geschke simon;Cofidis;0;2:28;103;35;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.691;No;No;24.0;4.0;24.07;38;#FF0000
16.4;317;40.802;bonnamour franck;B&B Hotels p/b KTM;0;2:31;104;25;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.74;No;No;24.0;7.0;24.12;37;#FF0000
16.4;317;40.745;gamper patrick;BORA - hansgrohe;0;2:33;105;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.773;No;No;24.0;9.0;24.15;37;#FF0000
16.4;317;40.661;barguil warren;Team Arkea Samsic;0;2:36;108;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.822;No;No;24.0;12.0;24.2;36;#FF0000
16.4;317;44.592;kwiatkowski michal;INEOS Grenadiers;0;0:28;11;31;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.452;No;No;22.0;4.0;22.07;73;#ADFF2F
16.4;317;40.633;groves kaden;Team BikeExchange;0;2:37;110;22;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.838;No;No;24.0;13.0;24.22;36;#FF0000
16.4;317;40.522;venturini clement;AG2R Citroen Team;0;2:41;112;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.902;No;No;24.0;17.0;24.28;35;#FF0000
16.4;317;40.466;hanninen jaakko;AG2R Citroen Team;0;2:43;115;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.934;No;No;24.0;19.0;24.32;34;#FF0000
16.4;317;40.383;arcas jorge;Movistar Team;0;2:46;116;28;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.982;No;No;24.0;22.0;24.37;33;#FF0000
16.4;317;44.491;konrad patrick;BORA - hansgrohe;0;0:31;12;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.394;No;No;22.0;7.0;22.12;73;#ADFF2F
16.4;317;39.946;verona carlos;Movistar Team;0;3:02;124;28;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-1.235;No;No;24.0;38.0;24.63;29;#FF0000
16.4;317;44.424;o'connor ben;AG2R Citroen Team;0;0:33;13;25;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.355;No;No;22.0;9.0;22.15;72;#ADFF2F
16.4;317;39.677;senechal florian;Deceuninck - Quick Step;0;3:12;132;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-1.391;No;No;24.0;48.0;24.8;27;#FF0000
16.4;317;39.624;wandahl frederik;BORA - hansgrohe;0;3:14;133;20;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-1.421;No;No;24.0;50.0;24.83;26;#FF0000
16.4;317;39.073;delaplace anthony;Team Arkea Samsic;0;3:35;136;31;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-1.74;No;No;25.0;11.0;25.18;21;#FF0000
16.4;317;38.945;haller marco;Bahrain - Victorious;0;3:40;137;30;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-1.814;No;No;25.0;16.0;25.27;20;#FF0000
16.4;317;44.391;haig jack;Bahrain - Victorious;0;0:34;14;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.336;No;No;22.0;10.0;22.17;72;#ADFF2F
16.4;317;37.438;jakobsen fabio;Deceuninck - Quick Step;0;4:41;141;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-2.686;No;No;26.0;17.0;26.28;5;#FF0000
16.4;317;44.358;bjerg mikkel;UAE Team Emirates;0;0:35;15;22;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.317;No;No;22.0;11.0;22.18;71;#ADFF2F
16.4;317;44.291;paret-peintre aurelien;AG2R Citroen Team;0;0:37;16;25;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.278;No;No;22.0;13.0;22.22;71;#ADFF2F
16.4;317;44.258;wellens tim;Lotto Soudal;0;0:38;17;30;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.259;No;No;22.0;14.0;22.23;70;#ADFF2F
16.4;317;44.225;craddock lawson;EF Education - Nippo;0;0:39;18;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.24;No;No;22.0;15.0;22.25;70;#ADFF2F
16.4;317;44.225;kruijswijk steven;Team Jumbo-Visma;0;0:39;19;33;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.24;No;No;22.0;15.0;22.25;70;#ADFF2F
16.4;317;45.276;izagirre ion;Astana - Premier Tech;25;0:08;2;32;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.848;No;No;21.0;44.0;21.73;80;#008000
16.4;317;43.929;skjelmose mattias;Trek - Segafredo;0;0:48;21;20;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.069;No;No;22.0;24.0;22.4;67;#FFFF00
16.4;317;43.863;rodriguez oscar;Astana - Premier Tech;0;0:50;22;26;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.03;No;No;22.0;26.0;22.43;66;#FFFF00
16.4;317;43.831;hermans ben;Israel Start-Up Nation;0;0:51;23;34;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.012;No;No;22.0;27.0;22.45;66;#FFFF00
16.4;317;43.831;politt nils;BORA - hansgrohe;0;0:51;24;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.012;No;No;22.0;27.0;22.45;66;#FFFF00
16.4;317;43.798;sweeny harry;Lotto Soudal;0;0:52;25;22;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.993;No;No;22.0;28.0;22.47;66;#FFFF00
16.4;317;43.766;armirail bruno;Groupama - FDJ;0;0:53;26;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.974;No;No;22.0;29.0;22.48;66;#FFFF00
16.4;317;43.604;rodriguez carlos;INEOS Grenadiers;0;0:58;27;20;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.881;No;No;22.0;34.0;22.57;64;#FFFF00
16.4;317;43.572;gaudu david;Groupama - FDJ;0;0:59;29;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.862;No;No;22.0;35.0;22.58;64;#FFFF00
16.4;317;45.241;asgreen kasper;Deceuninck - Quick Step;10;0:09;3;26;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.827;No;No;21.0;45.0;21.75;80;#008000
16.4;317;43.572;perez anthony;Cofidis;0;0:59;30;30;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.862;No;No;22.0;35.0;22.58;64;#FFFF00
16.4;317;43.444;geoghegan hart tao;INEOS Grenadiers;0;1:03;34;26;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.788;No;No;22.0;39.0;22.65;63;#FFFF00
16.4;317;43.444;tusveld martijn;Team DSM;0;1:03;35;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.788;No;No;22.0;39.0;22.65;63;#FFFF00
16.4;317;43.38;valgren michael;EF Education - Nippo;0;1:05;36;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.751;No;No;22.0;41.0;22.68;62;#FFFF00
16.4;317;43.253;geniets kevin;Groupama - FDJ;0;1:09;39;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.678;No;No;22.0;45.0;22.75;61;#FFFF00
16.4;317;45.138;kelderman wilco;BORA - hansgrohe;0;0:12;4;30;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.768;No;No;21.0;48.0;21.8;79;#ADFF2F
16.4;317;43.126;van baarle dylan;INEOS Grenadiers;0;1:13;41;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.604;No;No;22.0;49.0;22.82;59;#FFA500
16.4;317;43.095;quintana nairo;Team Arkea Samsic;0;1:14;44;31;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.586;No;No;22.0;50.0;22.83;59;#FFA500
16.4;317;43.095;aranburu alex;Astana - Premier Tech;0;1:14;45;25;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.586;No;No;22.0;50.0;22.83;59;#FFA500
16.4;317;43.063;mas enric;Movistar Team;0;1:15;46;26;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.568;No;No;22.0;51.0;22.85;59;#FFA500
16.4;317;43.001;kuss sepp;Team Jumbo-Visma;0;1:17;48;26;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.532;No;No;22.0;53.0;22.88;58;#FFA500
16.4;317;45.103;van wilder ilan;Team DSM;0;0:13;5;21;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.748;No;No;21.0;49.0;21.82;78;#ADFF2F
16.4;317;42.907;godon dorian;AG2R Citroen Team;0;1:20;50;25;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.477;No;No;22.0;56.0;22.93;57;#FFA500
16.4;317;42.907;gesink robert;Team Jumbo-Visma;0;1:20;51;35;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.477;No;No;22.0;56.0;22.93;57;#FFA500
16.4;317;42.907;martin guillaume;Cofidis;0;1:20;52;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.477;No;No;22.0;56.0;22.93;57;#FFA500
16.4;317;42.876;cerny josef;Deceuninck - Quick Step;0;1:21;53;28;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.46;No;No;22.0;57.0;22.95;57;#FFA500
16.4;317;42.845;meintjes louis;Intermarche - Wanty - Gobert Materiaux;0;1:22;55;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.442;No;No;22.0;58.0;22.97;57;#FFA500
16.4;317;42.814;vermaerke kevin;Team DSM;0;1:23;56;20;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.424;No;No;22.0;59.0;22.98;56;#FFA500
16.4;317;42.783;madouas valentin;Groupama - FDJ;0;1:24;57;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.406;No;No;22.0;60.0;23.0;56;#FFA500
16.4;317;42.721;gall felix;Team DSM;0;1:26;59;23;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.37;No;No;23.0;2.0;23.03;56;#FFA500
16.4;317;42.262;pacher quentin;B&B Hotels p/b KTM;0;1:41;63;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.104;No;No;23.0;17.0;23.28;51;#FFA500
16.4;317;42.232;amador andrey;INEOS Grenadiers;0;1:42;65;34;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.087;No;No;23.0;18.0;23.3;51;#FFA500
16.4;317;42.141;elissonde kenny;Trek - Segafredo;0;1:45;66;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.034;No;No;23.0;21.0;23.35;50;#FFA500
16.4;317;42.141;barta will;EF Education - Nippo;0;1:45;67;25;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.034;No;No;23.0;21.0;23.35;50;#FFA500
16.4;317;42.111;mullen ryan;Trek - Segafredo;0;1:46;68;26;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;0.017;No;No;23.0;22.0;23.37;50;#FFA500
16.4;317;44.966;vingegaard jonas;Team Jumbo-Visma;0;0:17;7;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.668;No;No;21.0;53.0;21.88;77;#ADFF2F
16.4;317;42.081;stuyven jasper;Trek - Segafredo;0;1:47;70;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.0;No;No;23.0;23.0;23.38;50;#FFA500
16.4;317;42.051;oliveira ivo;UAE Team Emirates;0;1:48;72;24;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.018;No;No;23.0;24.0;23.4;49;#FF0000
16.4;317;41.962;bernard julien;Trek - Segafredo;0;1:51;76;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.069;No;No;23.0;27.0;23.45;48;#FF0000
16.4;317;41.962;naesen oliver;AG2R Citroen Team;0;1:51;77;30;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.069;No;No;23.0;27.0;23.45;48;#FF0000
16.4;317;41.902;gruzdev dmitriy;Astana - Premier Tech;0;1:53;79;35;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.104;No;No;23.0;29.0;23.48;48;#FF0000
16.4;317;44.829;mcnulty brandon;UAE Team Emirates;0;0:21;8;23;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;1.589;No;No;21.0;57.0;21.95;76;#ADFF2F
16.4;317;41.754;le gac olivier;Groupama - FDJ;0;1:58;80;27;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.189;No;No;23.0;34.0;23.57;46;#FF0000
16.4;317;41.695;buitrago santiago;Bahrain - Victorious;0;2:00;82;21;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.224;No;No;23.0;36.0;23.6;46;#FF0000
16.4;317;41.548;renard alexis;Israel Start-Up Nation;0;2:05;87;22;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.309;No;No;23.0;41.0;23.68;44;#FF0000
16.4;317;41.548;bystrom sven erik;UAE Team Emirates;0;2:05;88;29;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.309;No;No;23.0;41.0;23.68;44;#FF0000
16.4;317;41.403;owsian lukasz;Team Arkea Samsic;0;2:10;91;31;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.392;No;No;23.0;46.0;23.77;43;#FF0000
16.4;317;41.374;russo clement;Team Arkea Samsic;0;2:11;92;26;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.409;No;No;23.0;47.0;23.78;43;#FF0000
16.4;317;41.229;roosen timo;Team Jumbo-Visma;0;2:16;97;28;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.493;No;No;23.0;52.0;23.87;41;#FF0000
16.4;317;41.086;ries michel;Trek - Segafredo;0;2:21;99;23;2021;Criterium du Dauphine;4;45.556;2021-06-02;1;Criterium du Dauphine;-0.576;No;No;23.0;57.0;23.95;40;#FF0000
26.1;340;46.561;van aert wout;Team Jumbo-Visma;60;0:33:38;1;24;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;2.572;No;No;33.0;38.0;33.63;92;#006400
26.1;340;45.0;cavagna remi;Deceuninck - Quick Step;0;1:10;10;23;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.579;No;No;34.0;48.0;34.8;76;#ADFF2F
26.1;340;41.502;laengen vegard stake;UAE Team Emirates;0;4:06;100;30;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.647;No;No;37.0;44.0;37.73;39;#FF0000
26.1;340;41.447;theuns edward;Trek - Segafredo;0;4:09;102;28;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.682;No;No;37.0;47.0;37.78;38;#FF0000
26.1;340;41.392;verona carlos;Movistar Team;0;4:12;104;26;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.717;No;No;37.0;50.0;37.83;38;#FF0000
26.1;340;41.356;ledanois kevin;Team Arkea Samsic;0;4:14;105;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.74;No;No;37.0;52.0;37.87;37;#FF0000
26.1;340;41.319;benedetti cesare;BORA - hansgrohe;0;4:16;107;31;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.763;No;No;37.0;54.0;37.9;37;#FF0000
26.1;340;41.283;cosnefroy benoit;AG2R La Mondiale;0;4:18;108;23;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.786;No;No;37.0;56.0;37.93;37;#FF0000
26.1;340;41.265;pedersen casper;Team Sunweb;0;4:19;110;23;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.798;No;No;37.0;57.0;37.95;36;#FF0000
26.1;340;41.247;pacher quentin;Vital Concept - B&B Hotels;0;4:20;111;27;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.809;No;No;37.0;58.0;37.97;36;#FF0000
26.1;340;41.013;hodeg alvaro jose;Deceuninck - Quick Step;0;4:33;115;22;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.958;No;No;38.0;11.0;38.18;34;#FF0000
26.1;340;40.906;mezgec luka;Mitchelton-Scott;0;4:39;116;30;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-1.026;No;No;38.0;17.0;38.28;33;#FF0000
26.1;340;40.888;bennett sam;BORA - hansgrohe;0;4:40;117;28;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-1.038;No;No;38.0;18.0;38.3;32;#FF0000
26.1;340;40.517;kwiatkowski michal;Team INEOS;0;5:01;129;29;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-1.274;No;No;38.0;39.0;38.65;28;#FF0000
26.1;340;44.743;bettiol alberto;EF Education First;0;1:22;13;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.415;No;No;34.0;60.0;35.0;73;#ADFF2F
26.1;340;40.274;venturini clement;AG2R La Mondiale;0;5:15;133;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-1.428;No;No;38.0;53.0;38.88;26;#FF0000
26.1;340;39.915;haig jack;Mitchelton-Scott;0;5:36;138;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-1.657;No;No;39.0;14.0;39.23;22;#FF0000
26.1;340;44.573;lutsenko alexey;Astana Pro Team;0;1:30;17;26;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.307;No;No;35.0;8.0;35.13;71;#ADFF2F
26.1;340;44.447;quintana nairo;Movistar Team;0;1:36;18;29;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.227;No;No;35.0;14.0;35.23;70;#ADFF2F
26.1;340;44.447;poels wout;Team INEOS;0;1:36;19;31;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.227;No;No;35.0;14.0;35.23;70;#ADFF2F
26.1;340;44.321;meurisse xandro;Wanty - Gobert Cycling Team;0;1:42;23;27;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.147;No;No;35.0;20.0;35.33;68;#FFFF00
26.1;340;44.258;powless neilson;Team Jumbo-Visma;0;1:45;25;22;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.107;No;No;35.0;23.0;35.38;68;#FFFF00
26.1;340;44.196;gougeard alexis;AG2R La Mondiale;0;1:48;26;26;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.067;No;No;35.0;26.0;35.43;67;#FFFF00
26.1;340;44.113;bardet romain;AG2R La Mondiale;0;1:52;27;28;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.014;No;No;35.0;30.0;35.5;66;#FFFF00
26.1;340;43.989;tratnik jan;Bahrain Merida;0;1:58;28;29;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.935;No;No;35.0;36.0;35.6;65;#FFFF00
26.1;340;43.927;van baarle dylan;Team INEOS;0;2:01;29;27;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.896;No;No;35.0;39.0;35.65;64;#FFFF00
26.1;340;43.866;molard rudy;Groupama - FDJ;0;2:04;30;29;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.857;No;No;35.0;42.0;35.7;64;#FFFF00
26.1;340;43.804;de marchi alessandro;CCC Team;0;2:07;33;33;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.818;No;No;35.0;45.0;35.75;63;#FFFF00
26.1;340;43.662;moscon gianni;Team INEOS;0;2:14;37;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.727;No;No;35.0;52.0;35.87;61;#FFFF00
26.1;340;43.621;gaudu david;Groupama - FDJ;0;2:16;39;22;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.701;No;No;35.0;54.0;35.9;61;#FFFF00
26.1;340;45.457;kruijswijk steven;Team Jumbo-Visma;0;0:49;4;32;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.869;No;No;34.0;27.0;34.45;80;#008000
26.1;340;43.48;de bod stefan;Team Dimension Data;0;2:23;43;22;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.612;No;No;36.0;1.0;36.02;60;#FFFF00
26.1;340;43.24;tusveld martijn;Team Sunweb;0;2:35;46;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.459;No;No;36.0;13.0;36.22;57;#FFA500
26.1;340;43.22;izagirre gorka;Astana Pro Team;0;2:36;47;31;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.446;No;No;36.0;14.0;36.23;57;#FFA500
26.1;340;43.18;grossschartner felix;BORA - hansgrohe;0;2:38;48;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.421;No;No;36.0;16.0;36.27;56;#FFA500
26.1;340;45.413;buchmann emanuel;BORA - hansgrohe;0;0:51;5;26;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.841;No;No;34.0;29.0;34.48;80;#008000
26.1;340;43.081;petilli simone;UAE Team Emirates;0;2:43;52;26;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.358;No;No;36.0;21.0;36.35;55;#FFA500
26.1;340;43.042;boasson hagen edvald;Team Dimension Data;0;2:45;53;32;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.333;No;No;36.0;23.0;36.38;55;#FFA500
26.1;340;42.885;van den berg julius;EF Education First;0;2:53;58;22;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.233;No;No;36.0;31.0;36.52;53;#FFA500
26.1;340;45.304;yates adam;Mitchelton-Scott;0;0:56;6;26;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.772;No;No;34.0;34.0;34.57;79;#ADFF2F
26.1;340;42.67;delaplace anthony;Team Arkea Samsic;0;3:04;64;29;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;0.096;No;No;36.0;42.0;36.7;51;#FFA500
26.1;340;45.238;alaphilippe julian;Deceuninck - Quick Step;0;0:59;7;27;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;1.73;No;No;34.0;37.0;34.62;78;#ADFF2F
26.1;340;42.439;martin guillaume;Wanty - Gobert Cycling Team;0;3:16;71;26;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.051;No;No;36.0;54.0;36.9;49;#FF0000
26.1;340;42.343;fernandez ruben;Movistar Team;0;3:21;72;28;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.112;No;No;36.0;59.0;36.98;48;#FF0000
26.1;340;42.229;vermote julien;Team Dimension Data;0;3:27;74;29;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.184;No;No;37.0;5.0;37.08;46;#FF0000
26.1;340;42.21;kuss sepp;Team Jumbo-Visma;0;3:28;76;24;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.196;No;No;37.0;6.0;37.1;46;#FF0000
26.1;340;42.172;muhlberger gregor;BORA - hansgrohe;0;3:30;78;25;2019;Criterium du Dauphine;4;46.561;2019-06-12;1;Criterium du Dauphine;-0.221;No;No;37.0;8.0;37.13;46;#FF0000
